id_aluno,fase,genero,ano_ingresso,inst_ensino,iaa,ieg,ips,ida,atingiu_pv,ipv,ian,ano,ipp,idade,pedra,matematica,portugues,ingles,defasagem,inde,tipo_estudante,tipo_instituicao,nivel_ensino,evadido,piorou_defasagem,nivel_defasagem,permanencia,jornada,jornada_22_23,jornada_23_24,jornada_inde,jornada_inde_22_23,jornada_inde_23_24,jornada_pedra,jornada_pedra_22_23,jornada_pedra_23_24
RA-1239,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,0,ametista,6.780000000000001,5.340000000000001,6.9,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2,,,neutro,,,recuo,,,avanco
RA-1239,8,feminino,2021,privado,10.0,0.0,10.0,6.585769107466136,nao,6.814128518135955,10.0,2024,7.76657186170136,21,agata,6.18,7.220000000000001,6.8,0.0,6.737564769719447,veterano,universitario,superior,True,False,em fase,3,neutro,,neutro,recuo,,recuo,avanco,,avanco
RA-124,4,masculino,2016,privado,7.9,7.8,5.0,6.7,nao,7.167,10.0,2022,6.885416666599999,14,ametista,5.7,7.0,7.5,0.0,7.388,veterano,escolar,fundamental2,True,False,em fase,6,,,,,,,,,
RA-1240,8,masculino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,20,ametista,6.780000000000001,5.340000000000001,6.9,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2,,,neutro,,,recuo,,,avanco
RA-1240,8,masculino,2021,privado,10.0,0.0,10.0,6.585769107466136,nao,6.814128518135955,10.0,2024,7.76657186170136,21,agata,6.18,7.220000000000001,6.8,0.0,6.737564769719447,veterano,universitario,superior,True,False,em fase,3,neutro,,neutro,recuo,,recuo,avanco,,avanco
RA-1241,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,0,ametista,6.780000000000001,5.340000000000001,6.9,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2,,,neutro,,,recuo,,,avanco
RA-1241,8,feminino,2021,privado,10.0,0.0,10.0,6.585769107466136,nao,6.814128518135955,10.0,2024,7.76657186170136,21,agata,6.18,7.220000000000001,6.8,0.0,6.737564769719447,veterano,universitario,superior,True,False,em fase,3,neutro,,neutro,recuo,,recuo,avanco,,avanco
RA-1242,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,19,ametista,6.780000000000001,5.340000000000001,6.9,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2,,,neutro,,,recuo,,,avanco
RA-1242,8,feminino,2021,privado,10.0,0.0,10.0,6.585769107466136,nao,6.814128518135955,10.0,2024,7.76657186170136,20,agata,6.18,7.220000000000001,6.8,0.0,6.737564769719447,veterano,universitario,superior,True,False,em fase,3,neutro,,neutro,recuo,,recuo,avanco,,avanco
RA-1243,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,0,ametista,6.780000000000001,5.340000000000001,6.9,0.0,7.164000279918784,veterano,universitario,superior,True,False,em fase,2,,,,,,,,,
RA-1244,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,20,ametista,6.780000000000001,5.340000000000001,6.9,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2,,,neutro,,,recuo,,,avanco
RA-1244,8,feminino,2021,privado,10.0,0.0,10.0,6.585769107466136,nao,6.814128518135955,10.0,2024,7.76657186170136,21,agata,6.18,7.220000000000001,6.8,0.0,6.737564769719447,veterano,universitario,superior,True,False,em fase,3,neutro,,neutro,recuo,,recuo,avanco,,avanco
RA-1245,8,masculino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,0,ametista,6.780000000000001,5.340000000000001,6.9,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2,,,neutro,,,recuo,,,avanco
RA-1245,8,masculino,2021,privado,10.0,0.0,10.0,6.585769107466136,nao,6.814128518135955,10.0,2024,7.76657186170136,21,agata,6.18,7.220000000000001,6.8,0.0,6.737564769719447,veterano,universitario,superior,True,False,em fase,3,neutro,,neutro,recuo,,recuo,avanco,,avanco
RA-1246,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,20,ametista,6.780000000000001,5.340000000000001,6.9,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2,,,neutro,,,recuo,,,avanco
RA-1246,8,feminino,2021,privado,10.0,0.0,10.0,6.585769107466136,nao,6.814128518135955,10.0,2024,7.76657186170136,21,agata,6.18,7.220000000000001,6.8,0.0,6.737564769719447,veterano,universitario,superior,True,False,em fase,3,neutro,,neutro,recuo,,recuo,avanco,,avanco
RA-1247,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,21,ametista,6.780000000000001,5.340000000000001,6.9,0.0,7.164000279918784,veterano,universitario,superior,True,False,em fase,2,,,,,,,,,
RA-1248,8,masculino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,20,ametista,6.780000000000001,5.340000000000001,6.9,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2,,,neutro,,,recuo,,,avanco
RA-1248,8,masculino,2021,privado,10.0,0.0,10.0,6.585769107466136,nao,6.814128518135955,10.0,2024,7.76657186170136,21,agata,6.18,7.220000000000001,6.8,0.0,6.737564769719447,veterano,universitario,superior,True,False,em fase,3,neutro,,neutro,recuo,,recuo,avanco,,avanco
RA-1249,8,masculino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,0,ametista,6.780000000000001,5.340000000000001,6.9,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2,,,neutro,,,recuo,,,avanco
RA-1249,8,masculino,2021,privado,10.0,0.0,10.0,6.585769107466136,nao,6.814128518135955,10.0,2024,7.76657186170136,27,agata,6.18,7.220000000000001,6.8,0.0,6.737564769719447,veterano,universitario,superior,True,False,em fase,3,neutro,,neutro,recuo,,recuo,avanco,,avanco
RA-125,4,feminino,2022,publico,8.8,8.5,7.5,7.1,nao,7.75,5.0,2022,7.53125,15,ametista,5.0,7.2,9.2,-1.0,7.619,ingressante,escolar,fundamental2,False,False,moderada,0,,neutro,neutro,,recuo,recuo,,avanco,neutro
RA-125,5,feminino,2022,privado,9.2,7.7,5.0,5.8,nao,7.835,5.0,2023,8.125,16,agata,3.3,5.8,8.2,-1.0,6.989633333,veterano,escolar,medio,False,False,moderada,1,neutro,neutro,neutro,recuo,recuo,recuo,avanco,avanco,neutro
RA-125,6,feminino,2022,privado,8.334,5.6428571430000005,7.51,6.166666666666667,nao,7.232,5.0,2024,7.34375,17,agata,3.0,7.0,8.5,-1.0,6.627079761933334,veterano,escolar,medio,True,False,moderada,2,neutro,neutro,neutro,recuo,recuo,recuo,neutro,avanco,neutro
RA-1250,8,masculino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,0,ametista,6.780000000000001,5.340000000000001,6.9,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2,,,neutro,,,recuo,,,avanco
RA-1250,8,masculino,2021,privado,10.0,0.0,10.0,6.585769107466136,nao,6.814128518135955,10.0,2024,7.76657186170136,21,agata,6.18,7.220000000000001,6.8,0.0,6.737564769719447,veterano,universitario,superior,True,False,em fase,3,neutro,,neutro,recuo,,recuo,avanco,,avanco
RA-1251,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,20,ametista,6.780000000000001,5.340000000000001,6.9,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2,,,neutro,,,recuo,,,avanco
RA-1251,8,feminino,2021,privado,10.0,0.0,10.0,6.585769107466136,nao,6.814128518135955,10.0,2024,7.76657186170136,21,agata,6.18,7.220000000000001,6.8,0.0,6.737564769719447,veterano,universitario,superior,True,False,em fase,3,neutro,,neutro,recuo,,recuo,avanco,,avanco
RA-1252,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,0,ametista,6.780000000000001,5.340000000000001,6.9,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2,,,avanco,,,recuo,,,avanco
RA-1252,8,feminino,2021,privado,10.0,0.0,10.0,6.58576910746614,nao,6.814128518135953,10.0,2024,7.766571861701356,22,agata,6.18,7.58,6.8,1.0,6.737564769719449,veterano,universitario,superior,True,False,em fase,3,avanco,,avanco,recuo,,recuo,avanco,,avanco
RA-1253,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,23,ametista,6.780000000000001,5.340000000000001,6.9,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2,,,neutro,,,recuo,,,avanco
RA-1253,8,feminino,2021,privado,10.0,0.0,10.0,6.585769107466136,nao,6.814128518135955,10.0,2024,7.76657186170136,24,agata,6.18,7.220000000000001,6.8,0.0,6.737564769719447,veterano,universitario,superior,True,False,em fase,3,neutro,,neutro,recuo,,recuo,avanco,,avanco
RA-1254,8,masculino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,19,ametista,6.780000000000001,5.340000000000001,6.9,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2,,,avanco,,,recuo,,,avanco
RA-1254,8,masculino,2021,privado,10.0,0.0,10.0,6.585769107466136,nao,6.814128518135955,10.0,2024,7.76657186170136,20,agata,6.18,7.220000000000001,6.8,1.0,6.737564769719447,veterano,universitario,superior,True,False,em fase,3,avanco,,avanco,recuo,,recuo,avanco,,avanco
RA-1255,8,masculino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,0,ametista,6.780000000000001,5.340000000000001,6.9,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2,,,neutro,,,recuo,,,avanco
RA-1255,8,masculino,2021,privado,10.0,0.0,10.0,6.585769107466136,nao,6.814128518135955,10.0,2024,7.76657186170136,20,agata,6.18,7.220000000000001,6.8,0.0,6.737564769719447,veterano,universitario,superior,True,False,em fase,3,neutro,,neutro,recuo,,recuo,avanco,,avanco
RA-1256,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,18,ametista,6.780000000000001,5.340000000000001,6.9,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2,,,neutro,,,recuo,,,avanco
RA-1256,8,feminino,2021,privado,10.0,0.0,10.0,6.585769107466136,nao,6.814128518135955,10.0,2024,7.76657186170136,19,agata,6.18,7.220000000000001,6.8,0.0,6.737564769719447,veterano,universitario,superior,True,False,em fase,3,neutro,,neutro,recuo,,recuo,avanco,,avanco
RA-1257,8,masculino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,18,ametista,6.780000000000001,5.340000000000001,6.9,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2,,,neutro,,,recuo,,,avanco
RA-1257,8,masculino,2021,privado,10.0,0.0,10.0,6.585769107466136,nao,6.814128518135955,10.0,2024,7.76657186170136,19,agata,6.18,7.220000000000001,6.8,0.0,6.737564769719447,veterano,universitario,superior,True,False,em fase,3,neutro,,neutro,recuo,,recuo,avanco,,avanco
RA-1258,8,masculino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,24,ametista,6.780000000000001,5.340000000000001,6.9,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2,,,avanco,,,recuo,,,avanco
RA-1258,8,masculino,2021,privado,10.0,0.0,10.0,6.585769107466136,nao,6.814128518135955,10.0,2024,7.76657186170136,25,agata,6.18,7.220000000000001,6.8,1.0,6.737564769719447,veterano,universitario,superior,True,False,em fase,3,avanco,,avanco,recuo,,recuo,avanco,,avanco
RA-1259,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,0,ametista,6.780000000000001,5.340000000000001,6.9,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2,,,neutro,,,recuo,,,avanco
RA-1259,8,feminino,2021,privado,10.0,0.0,10.0,6.585769107466136,nao,6.814128518135955,10.0,2024,7.76657186170136,20,agata,6.18,7.220000000000001,6.8,0.0,6.737564769719447,veterano,universitario,superior,True,False,em fase,3,neutro,,neutro,recuo,,recuo,avanco,,avanco
RA-126,4,masculino,2018,publico,7.1,5.8,7.5,4.4,nao,7.417,5.0,2022,7.114583333400001,15,agata,4.0,5.0,4.2,-1.0,6.289,veterano,escolar,fundamental2,True,False,moderada,4,,,,,,,,,
RA-1260,8,masculino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,0,ametista,6.780000000000001,5.340000000000001,6.9,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2,,,avanco,,,recuo,,,avanco
RA-1260,8,masculino,2021,privado,10.0,0.0,10.0,6.585769107466136,nao,6.814128518135955,10.0,2024,7.76657186170136,20,agata,6.18,7.220000000000001,6.8,1.0,6.737564769719447,veterano,universitario,superior,True,False,em fase,3,avanco,,avanco,recuo,,recuo,avanco,,avanco
RA-1261,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,0,ametista,6.780000000000001,5.340000000000001,6.9,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2,,,neutro,,,recuo,,,avanco
RA-1261,8,feminino,2021,privado,10.0,0.0,10.0,6.585769107466136,nao,6.814128518135955,10.0,2024,7.76657186170136,20,agata,6.18,7.220000000000001,6.8,0.0,6.737564769719447,veterano,universitario,superior,True,False,em fase,3,neutro,,neutro,recuo,,recuo,avanco,,avanco
RA-1262,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,19,ametista,6.780000000000001,5.340000000000001,6.9,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2,,,neutro,,,recuo,,,avanco
RA-1262,8,feminino,2021,privado,10.0,0.0,10.0,6.585769107466136,nao,6.814128518135955,10.0,2024,7.76657186170136,20,agata,6.18,7.220000000000001,6.8,0.0,6.737564769719447,veterano,universitario,superior,True,False,em fase,3,neutro,,neutro,recuo,,recuo,avanco,,avanco
RA-1263,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,0,ametista,6.780000000000001,5.340000000000001,6.9,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2,,,neutro,,,recuo,,,avanco
RA-1263,8,feminino,2021,privado,10.0,0.0,10.0,6.585769107466136,nao,6.814128518135955,10.0,2024,7.76657186170136,21,agata,6.18,7.220000000000001,6.8,0.0,6.737564769719447,veterano,universitario,superior,True,False,em fase,3,neutro,,neutro,recuo,,recuo,avanco,,avanco
RA-1264,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,0,ametista,6.780000000000001,5.340000000000001,6.9,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2,,,neutro,,,recuo,,,avanco
RA-1264,8,feminino,2021,privado,10.0,0.0,10.0,6.585769107466136,nao,6.814128518135955,10.0,2024,7.76657186170136,21,agata,6.18,7.220000000000001,6.8,0.0,6.737564769719447,veterano,universitario,superior,True,False,em fase,3,neutro,,neutro,recuo,,recuo,avanco,,avanco
RA-1265,8,masculino,2022,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,0,ametista,6.780000000000001,5.340000000000001,6.9,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,1,,,neutro,,,recuo,,,avanco
RA-1265,8,masculino,2022,publico,10.0,0.0,10.0,6.585769107466136,nao,6.814128518135955,10.0,2024,7.76657186170136,21,agata,6.18,7.220000000000001,6.8,0.0,6.737564769719447,veterano,universitario,superior,True,False,em fase,2,neutro,,neutro,recuo,,recuo,avanco,,avanco
RA-1266,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,0,ametista,6.780000000000001,5.340000000000001,6.9,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2,,,avanco,,,recuo,,,avanco
RA-1266,8,feminino,2021,privado,10.0,0.0,10.0,6.585769107466136,nao,6.814128518135955,10.0,2024,7.76657186170136,20,agata,6.18,7.220000000000001,6.8,1.0,6.737564769719447,veterano,universitario,superior,True,False,em fase,3,avanco,,avanco,recuo,,recuo,avanco,,avanco
RA-1267,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,22,ametista,6.780000000000001,5.340000000000001,6.9,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2,,,avanco,,,recuo,,,avanco
RA-1267,8,feminino,2021,privado,10.0,0.0,10.0,6.585769107466136,nao,6.814128518135955,10.0,2024,7.76657186170136,23,agata,6.18,7.220000000000001,6.8,1.0,6.737564769719447,veterano,universitario,superior,True,False,em fase,3,avanco,,avanco,recuo,,recuo,avanco,,avanco
RA-1268,8,masculino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,19,ametista,6.780000000000001,5.340000000000001,6.9,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2,,,avanco,,,recuo,,,avanco
RA-1268,8,masculino,2021,privado,10.0,0.0,10.0,6.585769107466136,nao,6.814128518135955,10.0,2024,7.76657186170136,20,agata,6.18,7.220000000000001,6.8,1.0,6.737564769719447,veterano,universitario,superior,True,False,em fase,3,avanco,,avanco,recuo,,recuo,avanco,,avanco
RA-1269,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,18,ametista,6.780000000000001,5.340000000000001,6.9,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2,,,neutro,,,recuo,,,avanco
RA-1269,8,feminino,2021,privado,10.0,0.0,10.0,6.585769107466136,nao,6.814128518135955,10.0,2024,7.76657186170136,19,agata,6.18,7.220000000000001,6.8,0.0,6.737564769719447,veterano,universitario,superior,True,False,em fase,3,neutro,,neutro,recuo,,recuo,avanco,,avanco
RA-127,4,feminino,2022,publico,7.5,8.7,7.5,7.9,nao,8.125,10.0,2022,8.0,14,topazio,7.7,7.7,8.3,0.0,8.283,ingressante,escolar,fundamental2,False,False,em fase,0,,neutro,neutro,,recuo,avanco,,recuo,avanco
RA-127,5,feminino,2022,publico,8.8,7.8,6.26,6.4,nao,8.6725,10.0,2023,8.4375,15,ametista,4.7,6.3,8.2,0.0,7.91935,veterano,escolar,medio,False,False,em fase,1,neutro,neutro,neutro,recuo,recuo,avanco,recuo,recuo,avanco
RA-127,5,feminino,2022,privado,8.751,9.488636363666666,7.51,7.833333333333333,nao,8.538,10.0,2024,7.625,16,topazio,10.0,3.5,10.0,0.0,8.5605939394,veterano,escolar,medio,True,False,em fase,2,neutro,neutro,neutro,avanco,recuo,avanco,avanco,recuo,avanco
RA-1270,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,19,ametista,6.780000000000001,5.340000000000001,6.9,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2,,,neutro,,,recuo,,,avanco
RA-1270,8,feminino,2021,privado,10.0,0.0,10.0,6.585769107466136,nao,6.814128518135955,10.0,2024,7.76657186170136,20,agata,6.18,7.220000000000001,6.8,0.0,6.737564769719447,veterano,universitario,superior,True,False,em fase,3,neutro,,neutro,recuo,,recuo,avanco,,avanco
RA-1271,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,18,ametista,6.780000000000001,5.340000000000001,6.9,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2,,,neutro,,,recuo,,,avanco
RA-1271,8,feminino,2021,privado,10.0,0.0,10.0,6.585769107466136,nao,6.814128518135955,10.0,2024,7.76657186170136,19,agata,6.18,7.220000000000001,6.8,0.0,6.737564769719447,veterano,universitario,superior,True,False,em fase,3,neutro,,neutro,recuo,,recuo,avanco,,avanco
RA-1272,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,0,ametista,6.780000000000001,5.340000000000001,6.9,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2,,,neutro,,,recuo,,,avanco
RA-1272,8,feminino,2021,privado,10.0,0.0,10.0,6.585769107466136,nao,6.814128518135955,10.0,2024,7.76657186170136,20,agata,6.18,7.220000000000001,6.8,0.0,6.737564769719447,veterano,universitario,superior,True,False,em fase,3,neutro,,neutro,recuo,,recuo,avanco,,avanco
RA-1273,8,feminino,2023,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,17,ametista,6.780000000000001,5.340000000000001,6.9,1.0,7.164000279918784,ingressante,universitario,superior,False,True,em fase,0,,,recuo,,,recuo,,,avanco
RA-1273,8,feminino,2023,privado,10.0,0.0,10.0,6.585769107466136,nao,6.814128518135955,10.0,2024,7.76657186170136,18,agata,6.18,7.220000000000001,6.8,0.0,6.737564769719447,veterano,universitario,superior,True,False,em fase,1,recuo,,recuo,recuo,,recuo,avanco,,avanco
RA-1274,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,0,ametista,6.780000000000001,5.340000000000001,6.9,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2,,,neutro,,,recuo,,,avanco
RA-1274,8,feminino,2021,privado,10.0,0.0,10.0,6.585769107466136,nao,6.814128518135955,10.0,2024,7.76657186170136,19,agata,6.18,7.220000000000001,6.8,0.0,6.737564769719447,veterano,universitario,superior,True,False,em fase,3,neutro,,neutro,recuo,,recuo,avanco,,avanco
RA-1275,0,masculino,2024,publico,10.0,8.6666666665,6.26,8.0,nao,5.446666667,10.0,2024,5.625,8,ametista,10.0,6.0,8.440000000000001,0.0,7.611366666700001,ingressante,escolar,fundamental1,True,False,em fase,0,,,,,,,,,
