id_aluno,fase,genero,ano_ingresso,inst_ensino,iaa,ieg,ips,ida,atingiu_pv,ipv,ian,ano,ipp,idade,pedra,matematica,portugues,defasagem,inde,tipo_estudante,tipo_instituicao,nivel_ensino,evadido,piorou_defasagem,nivel_defasagem,permanencia
RA-1150,3,masculino,2023,publico,9.2,9.8,2.52,6.7,nao,7.835,2.5,2023,7.96875,16,ametista,7.0,6.5,-3.0,7.076008333,ingressante,escolar,fundamental2,False,False,severa,0
RA-1151,3,feminino,2023,publico,7.5,9.5,2.52,8.3,nao,7.545,10.0,2023,7.65625,0,ametista,7.3,8.8,0.0,7.829958333,ingressante,escolar,fundamental2,False,False,em fase,0
RA-1153,3,feminino,2023,publico,7.9,10.0,7.52,7.2,nao,8.63,5.0,2023,7.65625,14,ametista,6.7,7.8,-1.0,7.968658333,ingressante,escolar,fundamental2,False,False,moderada,0
RA-1154,3,masculino,2023,publico,9.6,9.3,5.63,5.1,nao,7.67,10.0,2023,7.65625,13,ametista,5.3,5.0,0.0,7.701125,ingressante,escolar,fundamental2,False,True,em fase,0
RA-1155,3,feminino,2023,publico,9.2,9.2,5.63,8.0,nao,8.2925,5.0,2023,7.5,14,ametista,6.7,8.2,-1.0,7.821633333,ingressante,escolar,fundamental2,False,False,moderada,0
RA-1156,3,feminino,2023,publico,8.3,9.2,2.52,5.3,nao,7.7925,10.0,2023,7.96875,12,ametista,6.2,6.0,0.0,7.340775,ingressante,escolar,fundamental2,False,False,em fase,0
RA-1157,3,masculino,2023,publico,9.2,8.8,6.26,5.7,nao,7.0025,5.0,2023,7.5,14,ametista,5.0,6.3,-1.0,7.086633333,ingressante,escolar,fundamental2,False,False,moderada,0
RA-116,4,feminino,2019,publico,5.8,8.1,6.3,5.9,nao,7.792,5.0,2022,7.229166666599999,16,agata,5.0,7.2,-2.0,6.854,veterano,escolar,fundamental2,False,False,moderada,3
RA-116,5,feminino,2019,publico,6.7,7.6,5.0,4.7,nao,7.5475,5.0,2023,7.96875,17,agata,2.3,5.0,-2.0,6.433075,veterano,escolar,medio,False,False,moderada,4
RA-1160,3,masculino,2023,publico,9.6,8.7,2.52,2.7,nao,7.2575,10.0,2023,6.875,0,agata,4.8,2.7,0.0,6.636166667,ingressante,escolar,fundamental2,False,True,em fase,0
RA-1162,3,feminino,2023,publico,8.3,8.5,3.77,6.0,nao,7.7525,10.0,2023,7.8125,13,ametista,7.3,5.5,0.0,7.44215,ingressante,escolar,fundamental2,False,False,em fase,0
RA-1163,3,masculino,2023,publico,8.8,9.3,7.52,7.2,nao,7.75,5.0,2023,7.65625,14,ametista,7.0,6.7,-1.0,7.749391667,ingressante,escolar,fundamental2,False,False,moderada,0
RA-1165,3,feminino,2023,publico,9.2,9.1,5.0,7.3,nao,7.2925,10.0,2023,7.1875,12,ametista,7.0,6.0,0.0,7.880716667,ingressante,escolar,fundamental2,False,False,em fase,0
RA-1166,3,feminino,2023,publico,8.3,9.6,7.52,4.8,nao,7.9175,5.0,2023,7.65625,15,ametista,5.3,2.8,-2.0,7.307858333,ingressante,escolar,fundamental2,False,False,moderada,0
RA-1168,3,feminino,2023,publico,0.0,8.8,2.52,3.5,nao,7.045,10.0,2023,7.65625,13,quartzo,5.0,2.0,0.0,5.886625,ingressante,escolar,fundamental2,False,True,em fase,0
RA-1169,3,feminino,2023,publico,7.5,9.5,5.0,6.3,nao,8.0025,5.0,2023,7.03125,0,ametista,6.8,7.3,-1.0,7.213625,ingressante,escolar,fundamental2,False,False,moderada,0
RA-1170,3,masculino,2023,publico,8.8,7.7,7.52,5.9,nao,6.5775,5.0,2023,7.1875,0,agata,6.0,6.8,-1.0,6.874683333,ingressante,escolar,fundamental2,False,True,moderada,0
RA-1171,3,masculino,2023,publico,7.9,8.4,5.0,8.7,nao,8.88,5.0,2023,8.75,14,ametista,7.3,9.0,-1.0,7.856033333,ingressante,escolar,fundamental2,False,False,moderada,0
RA-1172,4,feminino,2023,publico,8.3,7.8,2.52,6.7,nao,8.46,5.0,2023,8.59375,16,ametista,6.0,5.7,-2.0,7.030108333,ingressante,escolar,fundamental2,False,False,moderada,0
RA-1173,4,masculino,2023,publico,8.8,9.7,2.52,6.0,nao,8.1225,10.0,2023,7.8125,14,ametista,7.0,5.0,0.0,7.67285,ingressante,escolar,fundamental2,False,False,em fase,0
RA-1174,4,feminino,2023,publico,9.2,8.7,2.52,6.8,nao,8.3375,5.0,2023,8.90625,15,ametista,6.5,7.2,-1.0,7.333591667,ingressante,escolar,fundamental2,False,False,moderada,0
RA-1176,4,masculino,2023,publico,8.3,9.3,7.52,8.2,nao,9.17,10.0,2023,9.6875,13,topazio,8.0,7.8,1.0,8.881483333,ingressante,escolar,fundamental2,False,False,em fase,0
RA-1177,4,feminino,2023,publico,10.0,9.9,2.52,7.2,nao,8.88,10.0,2023,8.90625,14,topazio,7.0,6.7,0.0,8.345491667,ingressante,escolar,fundamental2,False,False,em fase,0
RA-1178,4,masculino,2023,publico,8.8,9.3,2.52,5.7,nao,8.2125,5.0,2023,7.96875,0,ametista,6.3,4.5,-2.0,7.066475,ingressante,escolar,fundamental2,False,False,moderada,0
RA-1181,4,feminino,2023,publico,8.8,8.3,2.52,4.8,nao,7.3375,10.0,2023,7.5,0,agata,5.7,4.3,0.0,6.971266667,ingressante,escolar,fundamental2,False,False,em fase,0
RA-1184,4,masculino,2023,publico,8.3,8.3,5.0,7.3,nao,8.045,5.0,2023,8.125,0,ametista,8.0,5.5,-2.0,7.381566667,ingressante,escolar,fundamental2,False,False,moderada,0
RA-1188,4,feminino,2023,publico,9.6,9.4,6.097952055050503,6.4,nao,7.5875,5.0,2023,7.8125,15,ametista,6.5,7.5,-1.0,7.479118292618955,ingressante,escolar,fundamental2,False,False,moderada,0
RA-1189,4,feminino,2023,publico,8.8,9.0,6.450294801623767,6.1,nao,7.3775,5.0,2023,7.8125,0,ametista,6.3,5.7,-1.0,7.252052004650187,ingressante,escolar,fundamental2,False,False,moderada,0
RA-119,4,feminino,2016,privado,8.3,8.2,5.6,5.4,nao,7.875,10.0,2022,7.385416666599999,14,ametista,5.7,7.0,0.0,7.501,veterano,escolar,fundamental2,False,False,em fase,6
RA-119,7,feminino,2016,privado,6.7,8.766987199990975,2.52,6.567184109666597,nao,7.843990074548487,10.0,2023,7.5488932404236575,15,ametista,6.04,6.88,2.0,7.313393413453107,veterano,escolar,medio,False,True,em fase,7
RA-1193,4,feminino,2023,publico,0.0,7.8,5.0,4.1,nao,7.13,10.0,2023,7.1875,0,agata,3.7,3.5,0.0,6.018083333,ingressante,escolar,fundamental2,False,True,em fase,0
RA-1195,4,feminino,2022,publico,0.0,8.3,2.52,5.4,nao,8.0025,2.5,2023,8.28125,0,quartzo,4.3,4.7,-3.0,5.677291667,veterano,escolar,fundamental2,False,False,severa,1
RA-1198,5,feminino,2023,publico,8.3,9.4,6.26,6.7,nao,7.9625,5.0,2023,7.5,0,ametista,7.3,3.7,-1.0,7.515233333,ingressante,escolar,medio,False,False,moderada,0
RA-1199,5,masculino,2023,publico,6.7,9.1,5.0,6.2,nao,8.0875,5.0,2023,6.875,0,ametista,6.8,5.0,-2.0,7.024933333,ingressante,escolar,medio,False,False,moderada,0
RA-12,7,feminino,2020,publico,0.0,4.0,6.9,1.5,nao,6.389,10.0,2022,6.80625,17,quartzo,2.7,1.1,0.0,4.832,veterano,escolar,medio,False,False,em fase,2
RA-12,8,feminino,2020,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,18,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,3
RA-1200,5,feminino,2023,publico,0.0,6.4,5.0,4.0,nao,6.8725,10.0,2023,7.5,15,quartzo,4.3,2.3,0.0,5.711166667,ingressante,escolar,medio,False,True,em fase,0
RA-1201,5,masculino,2023,publico,9.2,9.6,3.77,7.8,nao,8.7575,10.0,2023,8.59375,15,topazio,8.3,6.5,0.0,8.378008333,ingressante,escolar,medio,False,True,em fase,0
RA-1203,5,feminino,2023,publico,9.2,10.0,2.52,7.2,nao,7.8775,5.0,2023,7.96875,0,ametista,6.7,5.8,-1.0,7.487841667,ingressante,escolar,medio,False,False,moderada,0
RA-1207,5,feminino,2023,publico,8.8,9.0,5.0,5.5,nao,7.63,10.0,2023,7.8125,0,ametista,5.0,4.0,0.0,7.58235,ingressante,escolar,medio,False,True,em fase,0
RA-121,4,feminino,2021,publico,7.1,8.4,6.3,7.2,nao,7.625,5.0,2022,7.5729166668,16,ametista,5.7,6.8,-2.0,7.245,veterano,escolar,fundamental2,False,False,moderada,1
RA-121,5,feminino,2021,publico,6.3,8.8,5.0,6.0,nao,7.4625,5.0,2023,7.34375,0,agata,5.0,5.7,-1.0,6.811875,veterano,escolar,medio,False,True,moderada,2
RA-1210,5,feminino,2023,publico,9.6,9.4,5.0,4.7,nao,8.09,5.0,2023,7.8125,16,ametista,5.0,2.0,-1.0,7.171083333,ingressante,escolar,medio,False,False,moderada,0
RA-1214,6,masculino,2023,publico,9.6,9.8,6.89,7.4,nao,7.6725,10.0,2023,7.5,16,topazio,8.0,5.0,0.0,8.378666667,ingressante,escolar,medio,False,False,em fase,0
RA-1216,6,feminino,2023,outro,9.6,9.0,5.63,7.9,nao,7.795,5.0,2023,7.5,19,ametista,8.7,5.3,-2.0,7.7105,ingressante,escolar,medio,False,False,moderada,0
RA-1220,6,feminino,2023,publico,0.0,9.0,5.0,6.8,nao,7.63,5.0,2023,7.8125,17,agata,8.8,5.3,-1.0,6.46725,ingressante,escolar,medio,False,False,moderada,0
RA-1221,7,feminino,2023,outro,9.2,9.1,6.26,8.7,nao,8.09,5.0,2023,8.0,22,topazio,8.2,8.0,-1.0,8.027466667,ingressante,escolar,medio,False,False,moderada,0
RA-1224,7,masculino,2023,outro,8.3,9.4,5.0,8.0,nao,7.6325,5.0,2023,7.125,0,ametista,8.2,6.3,-1.0,7.5524,ingressante,escolar,medio,False,False,moderada,0
RA-1225,7,feminino,2023,outro,7.5,10.0,2.52,7.289710375955162,nao,8.037889811775848,5.0,2023,7.492115860943928,18,ametista,6.56,8.16,-1.0,7.4460304330740135,ingressante,escolar,medio,False,False,moderada,0
RA-1226,7,feminino,2023,privado,9.2,5.642046497818392,7.52,5.604210667839228,nao,7.214580659281071,10.0,2023,7.548278602095053,0,ametista,6.18,5.6,1.0,7.081056269802341,ingressante,escolar,medio,False,True,em fase,0
RA-1227,7,feminino,2023,privado,9.2,7.762602646409875,2.52,6.196603232164412,nao,7.6560134672323334,10.0,2023,7.511172374869576,16,ametista,5.4,6.82,1.0,7.236973899702575,ingressante,escolar,medio,False,True,em fase,0
RA-1228,7,feminino,2023,privado,7.5,8.445584142845004,2.52,6.448598228865899,nao,7.783837560207316,10.0,2023,7.53682256344635,17,ametista,6.4799999999999995,6.459999999999999,0.0,7.2889391690529335,ingressante,escolar,medio,False,False,em fase,0
RA-1229,7,feminino,2023,privado,8.3,6.003624937107571,7.52,5.737619783740012,nao,7.282252237914878,10.0,2023,7.561858113694518,0,ametista,5.2,6.26,1.0,7.108567294752526,ingressante,escolar,medio,False,True,em fase,0
RA-123,4,masculino,2017,privado,7.9,8.6,5.6,6.5,nao,7.292,5.0,2022,7.010416666599999,16,ametista,7.3,6.3,-2.0,7.084,veterano,escolar,fundamental2,False,False,moderada,5
RA-123,5,masculino,2017,privado,0.0,9.4,5.0,5.7,nao,6.8375,5.0,2023,6.875,17,agata,5.0,5.3,-2.0,6.068333333,veterano,escolar,medio,False,False,moderada,6
RA-1230,7,feminino,2021,privado,0.0,10.0,2.52,7.560340861372408,nao,8.347767382155798,10.0,2023,7.649985160108583,16,ametista,6.7,8.3,1.0,7.518197710304517,veterano,escolar,medio,False,True,em fase,2
RA-1231,8,masculino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,22,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-1232,8,masculino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,21,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-1233,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,22,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-1234,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,0,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-1235,8,masculino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,21,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-1236,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,21,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-1237,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,0,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-1238,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,21,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-1239,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,0,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-1240,8,masculino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,20,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-1241,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,0,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-1242,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,19,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-1244,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,20,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-1245,8,masculino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,0,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-1246,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,20,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-1248,8,masculino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,20,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-1249,8,masculino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,0,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-125,4,feminino,2022,publico,8.8,8.5,7.5,7.1,nao,7.75,5.0,2022,7.53125,15,ametista,5.0,7.2,-1.0,7.619,ingressante,escolar,fundamental2,False,False,moderada,0
RA-125,5,feminino,2022,privado,9.2,7.7,5.0,5.8,nao,7.835,5.0,2023,8.125,16,agata,3.3,5.8,-1.0,6.989633333,veterano,escolar,medio,False,False,moderada,1
RA-1250,8,masculino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,0,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-1251,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,20,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-1252,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,0,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-1253,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,23,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-1254,8,masculino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,19,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-1255,8,masculino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,0,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-1256,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,18,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-1257,8,masculino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,18,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-1258,8,masculino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,24,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-1259,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,0,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-1260,8,masculino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,0,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-1261,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,0,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-1262,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,19,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-1263,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,0,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-1264,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,0,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-1265,8,masculino,2022,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,0,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,1
RA-1266,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,0,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-1267,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,22,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-1268,8,masculino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,19,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-1269,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,18,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-127,4,feminino,2022,publico,7.5,8.7,7.5,7.9,nao,8.125,10.0,2022,8.0,14,topazio,7.7,7.7,0.0,8.283,ingressante,escolar,fundamental2,False,False,em fase,0
RA-127,5,feminino,2022,publico,8.8,7.8,6.26,6.4,nao,8.6725,10.0,2023,8.4375,15,ametista,4.7,6.3,0.0,7.91935,veterano,escolar,medio,False,False,em fase,1
RA-1270,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,19,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-1271,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,18,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-1272,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,0,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-1273,8,feminino,2023,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,17,ametista,6.5200000000000005,5.76,1.0,7.164000279918784,ingressante,universitario,superior,False,True,em fase,0
RA-1274,8,feminino,2021,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,0,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,2
RA-128,4,masculino,2019,publico,0.0,6.2,7.5,5.6,nao,6.167,5.0,2022,6.15625,15,quartzo,6.7,6.8,-1.0,5.563,veterano,escolar,fundamental2,False,False,moderada,3
RA-13,7,masculino,2016,publico,7.9,7.4,7.5,4.7,nao,8.056,5.0,2022,7.625,18,agata,3.5,5.5,-1.0,6.902,veterano,escolar,medio,False,False,moderada,6
RA-13,8,masculino,2016,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,18,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,7
RA-131,4,feminino,2016,publico,8.8,9.0,5.6,5.6,nao,7.75,5.0,2022,6.8125,15,ametista,6.0,6.5,-1.0,7.174,veterano,escolar,fundamental2,False,False,moderada,6
RA-131,5,feminino,2016,publico,8.3,7.8,5.0,2.2,nao,6.8,5.0,2023,7.65625,16,quartzo,0.0,3.0,-1.0,5.952358333,veterano,escolar,medio,False,True,moderada,7
RA-132,4,feminino,2019,privado,10.0,8.8,5.6,7.7,sim,8.458,10.0,2022,7.9354166666,14,topazio,6.5,7.5,0.0,8.355,veterano,escolar,fundamental2,False,False,em fase,3
RA-132,5,feminino,2019,privado,7.5,8.7,2.52,6.5,nao,7.715,10.0,2023,7.65625,15,ametista,6.3,6.5,0.0,7.350625,veterano,escolar,medio,False,False,em fase,4
RA-133,4,feminino,2016,publico,7.9,7.1,7.5,5.6,nao,7.625,5.0,2022,7.6145833332,15,agata,4.7,7.2,-1.0,6.875,veterano,escolar,fundamental2,False,False,moderada,6
RA-137,4,feminino,2016,privado,7.5,8.9,5.0,7.3,nao,7.792,2.5,2022,7.333333333400001,17,ametista,6.0,7.3,-3.0,7.056,veterano,escolar,fundamental2,False,False,severa,6
RA-137,5,feminino,2016,privado,7.1,6.3,2.52,6.0,nao,6.88,5.0,2023,6.40625,17,quartzo,7.3,4.5,-2.0,5.937025,veterano,escolar,medio,False,False,moderada,7
RA-138,4,masculino,2016,publico,9.6,8.0,5.6,5.6,nao,6.375,5.0,2022,7.4625,15,agata,5.0,6.5,-1.0,6.738,veterano,escolar,fundamental2,False,True,moderada,6
RA-138,4,masculino,2016,publico,10.0,7.9,6.26,4.3,nao,7.4175,5.0,2023,7.34375,16,agata,4.0,3.7,-2.0,6.784075,veterano,escolar,fundamental2,False,False,moderada,7
